"filename", "language", "C++", "CMake", "XML", "JSON", "Perl", "C", "Markdown", "LaTeX", "HTML", "Properties", "PostCSS", "Ruby", "Shell Script", "YAML", "Python", "CMake Cache", "Batch", "GLSL", "Objective-C++", "Objective-C", "Makefile", "Diff", "JavaScript", "comment", "blank", "total"
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\Unix\KeySymToKeyMapping.hpp", "C++", -8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -42, -8, -58
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\Unix\KeySymToUnicodeMapping.cpp", "C++", -1364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -30, -7, -1401
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\Unix\KeySymToUnicodeMapping.hpp", "C++", -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -41, -7, -55
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\Unix\KeyboardImpl.cpp", "C++", -627, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -73, -115, -815
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\Unix\KeyboardImpl.hpp", "C++", -13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -68, -13, -94
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\Unix\SensorImpl.cpp", "C++", -28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -40, -17, -85
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\Unix\SensorImpl.hpp", "C++", -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -67, -11, -93
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\Unix\Utils.hpp", "C++", -17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -38, -7, -62
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\Unix\VideoModeImpl.cpp", "C++", -118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -51, -24, -193
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\Unix\VulkanImplX11.cpp", "C++", -130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -38, -48, -216
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\Unix\WindowImplX11.cpp", "C++", -1481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -317, -372, -2170
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\Unix\WindowImplX11.hpp", "C++", -70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -230, -42, -342
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\VideoMode.cpp", "C++", -61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -37, -28, -126
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\VideoModeImpl.hpp", "C++", -12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -42, -8, -62
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\Vulkan.cpp", "C++", -43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -29, -35, -107
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\VulkanImpl.hpp", "C++", -14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -67, -10, -91
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\Win32\ClipboardImpl.cpp", "C++", -57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -29, -19, -105
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\Win32\ClipboardImpl.hpp", "C++", -14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -47, -8, -69
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\Win32\CursorImpl.cpp", "C++", -114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -40, -31, -185
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\Win32\CursorImpl.hpp", "C++", -22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -69, -16, -107
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\Win32\InputImpl.cpp", "C++", -605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -80, -73, -758
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\Win32\JoystickImpl.cpp", "C++", -822, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -117, -218, -1157
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\Win32\JoystickImpl.hpp", "C++", -43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -157, -28, -228
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\Win32\SensorImpl.cpp", "C++", -28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -40, -17, -85
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\Win32\SensorImpl.hpp", "C++", -16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -70, -12, -98
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\Win32\Utils.hpp", "C++", -23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -26, -5, -54
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\Win32\VideoModeImpl.cpp", "C++", -28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -31, -13, -72
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\Win32\VulkanImplWin32.cpp", "C++", -126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -36, -48, -210
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\Win32\WglContext.cpp", "C++", -598, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -113, -139, -850
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\Win32\WglContext.hpp", "C++", -41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -133, -24, -198
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\Win32\WindowImplWin32.cpp", "C++", -948, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -195, -190, -1333
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\Win32\WindowImplWin32.hpp", "C++", -62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -216, -38, -316
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\Window.cpp", "C++", -111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -61, -59, -231
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\WindowBase.cpp", "C++", -224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -80, -97, -401
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\WindowImpl.cpp", "C++", -248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -66, -88, -402
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\WindowImpl.hpp", "C++", -81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -248, -47, -376
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\iOS\ClipboardImpl.hpp", "C++", -14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -47, -9, -70
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\iOS\ClipboardImpl.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -28, 0, 0, 0, 0, -28, -13, -69
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\iOS\CursorImpl.cpp", "C++", -12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -30, -7, -49
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\iOS\CursorImpl.hpp", "C++", -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -58, -11, -84
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\iOS\EaglContext.hpp", "C++", -40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -110, -21, -171
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\iOS\EaglContext.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -194, 0, 0, 0, 0, -63, -62, -319
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\iOS\InputImpl.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -62, 0, 0, 0, 0, -48, -32, -142
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\iOS\JoystickImpl.hpp", "C++", -16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -73, -12, -101
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\iOS\JoystickImpl.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -33, 0, 0, 0, 0, -42, -19, -94
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\iOS\ObjCType.hpp", "C++", -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -24, -4, -34
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\iOS\SFAppDelegate.hpp", "C++", -19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -96, -19, -134
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\iOS\SFAppDelegate.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -158, 0, 0, 0, 0, -73, -68, -299
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\iOS\SFMain.hpp", "C++", -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -23, -5, -31
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\iOS\SFMain.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, 0, 0, 0, 0, -45, -8, -62
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\iOS\SFView.hpp", "C++", -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -42, -9, -58
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\iOS\SFView.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -119, 0, 0, 0, 0, -55, -47, -221
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\iOS\SFViewController.hpp", "C++", -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -47, -9, -63
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\iOS\SFViewController.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, 0, 0, 0, 0, -28, -10, -50
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\iOS\SensorImpl.hpp", "C++", -19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -73, -13, -105
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\iOS\SensorImpl.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -136, 0, 0, 0, 0, -48, -43, -227
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\iOS\VideoModeImpl.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -18, 0, 0, 0, 0, -29, -8, -55
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\iOS\WindowImplUIKit.hpp", "C++", -43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -171, -30, -244
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\iOS\WindowImplUIKit.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -126, 0, 0, 0, 0, -71, -62, -259
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\AutoreleasePoolWrapper.hpp", "C++", -18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -43, -12, -73
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\AutoreleasePoolWrapper.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, 0, 0, 0, 0, -29, -9, -51
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\ClipboardImpl.hpp", "C++", -14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -47, -9, -70
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\ClipboardImpl.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -29, 0, 0, 0, 0, -28, -13, -70
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\CursorImpl.hpp", "C++", -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -69, -18, -112
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\CursorImpl.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -78, 0, 0, 0, 0, -35, -23, -136
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\HIDInputManager.hpp", "C++", -51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -222, -36, -309
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\HIDInputManager.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1041, 0, 0, 0, 0, -205, -190, -1436
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\HIDJoystickManager.cpp", "C++", -66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -40, -33, -139
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\HIDJoystickManager.hpp", "C++", -23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -87, -17, -127
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\InputImpl.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -149, 0, 0, 0, 0, -71, -47, -267
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\JoystickImpl.cpp", "C++", -340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -110, -97, -547
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\JoystickImpl.hpp", "C++", -31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -83, -16, -130
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\NSImage+raw.h", "C++", -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -41, -8, -55
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\NSImage+raw.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -29, 0, 0, 0, 0, -31, -10, -70
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\SFApplication.h", "C++", -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -46, -11, -64
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\SFApplication.m", "Objective-C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -114, 0, 0, 0, -93, -59, -266
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\SFApplicationDelegate.h", "C++", -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -41, -7, -54
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\SFApplicationDelegate.m", "Objective-C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, -31, -10, -56
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\SFContext.hpp", "C++", -35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -105, -22, -162
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\SFContext.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -161, 0, 0, 0, 0, -71, -60, -292
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\SFKeyboardModifiersHelper.h", "C++", -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -54, -13, -77
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\SFKeyboardModifiersHelper.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -148, 0, 0, 0, 0, -66, -33, -247
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\SFOpenGLView+keyboard.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, 0, 0, 0, 0, -73, -50, -223
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\SFOpenGLView+keyboard_priv.h", "C++", -8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -63, -11, -82
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\SFOpenGLView+mouse.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -228, 0, 0, 0, 0, -106, -98, -432
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\SFOpenGLView+mouse_priv.h", "C++", -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -80, -17, -112
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\SFOpenGLView.h", "C++", -42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -141, -25, -208
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\SFOpenGLView.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -181, 0, 0, 0, 0, -110, -79, -370
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\SFSilentResponder.h", "C++", -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -33, -5, -42
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\SFSilentResponder.m", "Objective-C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, 0, 0, 0, -28, -5, -40
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\SFViewController.h", "C++", -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -44, -6, -60
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\SFViewController.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -148, 0, 0, 0, 0, -68, -73, -289
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\SFWindow.h", "C++", -12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -94, -14, -120
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\SFWindow.m", "Objective-C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -38, 0, 0, 0, -58, -24, -120
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\SFWindowController.h", "C++", -20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -64, -8, -92
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\SFWindowController.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -352, 0, 0, 0, 0, -139, -141, -632
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\Scaling.h", "C++", -31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -45, -10, -86
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\SensorImpl.cpp", "C++", -28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -40, -17, -85
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\SensorImpl.hpp", "C++", -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -67, -11, -93
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\VideoModeImpl.cpp", "C++", -40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -36, -22, -98
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\WindowImplCocoa.hpp", "C++", -67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -274, -51, -392
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\WindowImplCocoa.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -306, 0, 0, 0, 0, -89, -102, -497
"d:\coding\HelloSFML\build\_deps\sfml-src\src\SFML\Window\macOS\WindowImplDelegateProtocol.h", "C++", -37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -186, -34, -257
